@relation tmpv34f85xp

@attribute 146417812 numeric
@attribute -0.0371228 numeric
@attribute -6.4102697 numeric
@attribute 7.4556956 numeric

@data
146450079,-2.959047,0.129331,9.158555
146450089,-4.434379,1.628613,8.292755
146450099,-5.853428,2.711162,6.922804
146450109,-6.37195,3.018922,6.133645
146450119,-5.373226,2.305206,5.986351
146450129,-3.945795,1.698069,6.45817
146450139,-2.74589,1.272953,6.670129
146450149,-2.305206,1.2502,6.961124
146450159,-2.708767,0.90412,7.692803
146450169,-3.517086,0.101788,8.145461
146450179,-4.860692,0.748444,7.224577
146450189,-5.670209,0.190404,7.847282
146450199,-5.973179,-1.277743,7.811356
146450209,-6.260581,-1.823807,8.392148
146450219,-5.429509,-1.027463,8.828042
146450229,-4.594845,-1.892065,8.007748
146450239,-3.975732,-3.585344,10.321337
146450249,-4.687053,-4.966073,10.899734
146450259,-5.636679,-4.133804,10.563233
146450269,-5.845045,-4.118236,10.334509
146450279,-4.754114,-4.264332,10.369237
146450289,-4.932543,-3.984115,9.183702
146450299,-5.453459,-3.056045,9.141789
146450309,-5.670209,-1.336421,8.699908
146450319,-5.161267,-0.433499,8.083191
146450329,-4.910987,-0.261057,7.735913
146450339,-5.375621,-0.579595,7.500004
146450349,-5.588778,-1.780697,8.178991
146450359,-5.631888,-2.868036,9.279503
146450369,-5.8187,-4.202062,9.570498
146450379,-5.817502,-4.683461,10.061477
146450389,-4.8571,-3.163821,10.950029
146450399,-4.871469,-1.959126,9.717792
146450409,-3.485951,-0.267045,8.776549
146450419,-4.320615,0.828677,8.326285
146450429,-5.86181,-1.122067,7.382648
146450439,-9.085506,-0.969983,10.390792
146450449,-11.672128,-5.363646,9.59325
146450459,-5.600753,-2.727927,10.362052
146450469,-1.438209,0.701741,9.750125
146450479,-0.851429,2.233356,8.078401
146450489,-2.791395,2.093247,8.383766
146450499,-5.291796,1.484912,8.576565
146450509,-5.654641,1.766327,8.359816
146450519,-4.835545,2.1639,7.769444
146450529,-3.933819,1.545985,7.288044
146450539,-4.214037,-0.774789,8.222102
146450548,-4.87626,-2.705174,9.19448
146450558,-5.583988,-3.536246,9.811197
146450568,-5.985154,-3.258424,10.217154
146450578,-6.16478,-2.250121,10.268646
146450588,-6.256989,-2.199826,9.153765
146450598,-6.324049,-2.76026,8.023315
146450608,-6.48691,-4.312233,7.852072
146450618,-5.416336,-3.875142,9.083112
146450628,-3.869154,-3.333867,9.477093
146450638,-3.412903,-2.847678,8.787327
146450648,-3.560197,-1.368754,8.213719
146450658,-2.20701,0.611927,8.325088
146450668,-1.694476,2.665657,7.816146
146450678,-0.941243,3.349435,8.065228
146450688,-1.076561,1.753154,7.876022
146450698,-2.628534,-0.523312,8.234077
146450708,-3.763773,-1.914818,9.293873
146450718,-4.071533,-2.578238,9.581276
146450728,-4.016447,-2.221381,9.722582
146450738,-4.418811,-1.874103,8.842412
146450748,-4.779262,-1.065784,9.11784
146450758,-4.458329,-1.19272,8.875942
146450768,-4.91458,-1.010698,9.019644
146450778,-5.422324,-1.088536,8.893905
146450788,-4.757706,-1.445394,7.725135
146450798,-4.204457,-0.919687,8.358618
146450808,-3.590134,-0.820294,8.374186
146450818,-3.444038,-0.247885,8.289163
146450828,-4.073928,0.27423,8.723859
146450838,-4.689448,0.29818,8.968151
146450848,-5.181625,0.461041,8.161029
146450858,-5.150489,-0.656235,7.889195
146450868,-4.872667,-2.634521,8.273595
146450878,-5.439089,-2.835703,10.882969
146450888,-5.83307,-3.003354,9.085506
146450898,-6.224656,-3.435656,8.642428
146450908,-7.511979,-4.646338,8.29036
146450918,-8.789722,-4.978048,8.780142
146450928,-7.188651,-4.955296,8.610095
146450938,-4.846322,-4.146977,9.498648
146450948,-3.547024,-3.216511,9.311836
146450958,-3.483556,-1.79387,8.937016
146450968,-4.314628,-0.912502,9.448352
146450978,-4.940925,-0.803529,9.473499
146450988,-5.647456,-0.725691,9.217233
146450998,-5.715714,-0.738864,9.053174
146451008,-5.022356,-0.263452,8.065228
146451018,-5.731282,-0.25028,8.349038
146451028,-6.245013,0.178429,8.693921
146451037,-7.050938,1.84656,8.374186
146451047,-7.622149,0.853824,8.316706
146451057,-6.997049,-2.301614,9.906999
146451067,-7.545509,-2.538721,10.662627
146451077,-7.258107,-1.005908,9.108259
146451087,-6.149213,0.261057,7.729926
146451097,-6.441405,-0.35566,7.085665
146451107,-6.991062,-1.634601,7.024592
146451117,-7.276069,-2.537523,7.31439
146451127,-7.638915,-3.221301,7.853269
146451137,-7.3575,-2.283651,8.965755
146451147,-6.320456,1.18314,9.945318
146451157,-5.047504,2.599794,7.09764
146451167,-4.612808,0.091011,7.876022
146451177,-5.594766,-1.737587,8.560997
146451187,-6.726412,-3.830834,9.265133
146451197,-6.130053,-3.124303,10.830278
146451207,-3.885919,0.113763,9.206455
146451217,-3.252437,3.854784,8.818462
146451227,-2.46208,6.055807,7.879614
146451237,-2.887196,4.980443,7.806566
146451247,-4.538562,1.814227,8.498727
146451257,-5.664221,-1.045426,9.123827
146451267,-5.889353,-2.708767,9.581276
146451277,-5.686974,-2.844086,9.909393
146451287,-5.882168,-2.396217,10.005194
146451297,-6.497688,-1.501677,9.426797
146451307,-6.71324,-0.682581,8.796906
146451317,-6.143225,-0.801134,8.766969
146451327,-5.452262,-1.5388,8.552615
146451337,-5.033133,-1.906435,8.33347
146451347,-4.88584,-1.561553,7.683223
146451357,-4.968468,-1.092129,7.36229
146451367,-5.388794,-1.105301,7.459288
146451377,-5.806725,-1.416654,8.151449
146451387,-5.916896,-1.686094,8.581355
146451397,-5.819898,-1.52922,8.732242
146451407,-5.507348,-1.325643,8.632848
146451417,-5.277426,-1.213077,8.63644
146451427,-5.076244,-1.360371,8.65081
146451437,-4.918173,-1.395099,8.52627
146451447,-4.978048,-1.57712,8.595725
146451457,-5.042714,-1.664539,8.301138
146451467,-5.322931,-1.547183,8.093968
146451477,-5.48699,-1.277743,8.420889
146451487,-5.715714,-1.17356,8.455616
146451497,-5.585185,-1.371149,8.382568
146451507,-5.567223,-1.762734,7.964637
146451517,-6.377937,-3.119513,7.325167
146451527,-7.623347,-4.781656,7.628137
146451537,-8.198152,-4.414021,7.471263
146451547,-7.043753,-3.165018,7.61257
146451557,-5.307364,-2.415377,8.600515
146451566,-5.006788,-1.292113,8.31431
146451576,-7.951465,-1.498085,7.932305
146451586,-6.19831,-1.393901,9.650731
146451596,-3.420088,-0.075443,9.52619
146451606,-1.759142,1.402284,9.769284
146451616,-2.13995,1.645379,9.918973
146451626,-2.948269,1.384321,10.39678
146451636,-3.277584,0.869392,10.611134
146451646,-3.638035,0.667013,10.372829
146451656,-3.91945,0.343685,10.215956
146451666,-4.161346,-0.186812,10.145303
146451676,-4.391268,-0.25507,10.226733
146451686,-4.922963,-0.185614,10.097403
146451696,-5.225933,-0.132924,9.788445
146451706,-5.647456,0.294587,8.635242
146451716,-5.782774,-0.900527,7.161109
146451726,-6.686894,-2.818938,10.032737
146451736,-6.103707,-2.72673,8.913065
146451746,-5.367239,-1.901646,10.201586
146451756,-5.096602,-0.674198,9.944121
146451766,-5.514533,-0.701741,8.941806
146451776,-5.82349,-2.305206,9.392069
146451786,-5.848638,-3.573369,9.237591
146451796,-6.604266,-3.042872,8.613687
146451806,-7.201824,-3.33267,10.52132
146451816,-5.361251,-3.969745,9.069939
146451826,-5.253475,-2.640509,9.55014
146451836,-4.804409,-2.090852,8.329878
146451846,-4.379293,-1.469345,8.447234
146451856,-4.414021,-1.102907,8.838819
146451866,-3.955375,-0.368833,9.038804
146451876,-3.647615,1.17356,9.20885
146451886,-3.260819,2.385439,8.54064
146451896,-3.181783,3.070415,8.522677
146451906,-3.33746,2.659669,8.819659
146451916,-3.743416,1.573528,9.233997
146451926,-4.210445,0.458646,9.580078
146451936,-4.719386,-0.240699,9.748927
146451946,-4.818779,-0.329315,9.338181
146451956,-4.691843,-0.110171,8.514295
146451966,-4.386478,0.162861,8.155042
146451976,-4.142186,0.647853,8.332273
146451986,-4.020041,1.2023,8.020921
146451996,-4.175716,0.484991,7.677235
146452006,-4.537364,-0.513732,7.331155
146452015,-5.569618,-1.381926,6.975494
146452025,-6.77072,-0.614322,7.268884
146452035,-6.985074,-1.728007,8.325088
146452045,-6.595884,-1.79866,8.5598
146452055,-6.877298,-1.844165,8.107141
146452065,-7.456893,-2.347119,7.574249
146452075,-7.682025,-1.995051,8.174202
146452085,-7.441326,-0.965193,8.138276
146452095,-6.994655,0.484991,8.040081
146452105,-6.351592,1.404679,7.63173
146452115,-6.339617,1.775907,7.35271
146452125,-6.40548,1.592688,7.262897
146452135,-6.461763,0.853824,7.533534
146452145,-6.528823,0.725691,7.719148
146452155,-6.595884,0.764011,7.401808
146452165,-6.586304,0.680186,7.422165
146452175,-6.673722,0.371228,7.744296
146452185,-6.615044,0.165256,8.037685
146452195,-6.330037,-0.03832,8.132289
146452205,-6.218668,-0.225132,8.150251
146452215,-5.831873,-0.95202,8.183782
146452225,-5.504952,-1.975891,8.582553
146452235,-5.373226,-2.935097,9.239985
146452245,-5.581593,-3.38536,9.583671
146452255,-5.810318,-3.451223,9.717792
146452265,-5.827083,-3.206931,9.436377
146452275,-5.894143,-2.844086,8.902287
146452285,-5.634283,-2.766247,7.998168
146452295,-5.395979,-2.883604,7.485633
146452305,-4.942123,-3.379373,7.007827
146452315,-4.430786,-3.905079,6.801856
146452325,-3.942202,-4.557722,6.981482
146452335,-3.642825,-5.278623,7.317982
146452345,-3.64043,-5.646258,7.937095
146452355,-3.873944,-5.969586,8.132289
146452365,-4.099076,-6.321654,8.182584
146452375,-4.348158,-6.090535,8.353828
146452385,-4.643943,-5.126539,8.364606
146452395,-4.925358,-3.519481,8.224497
146452405,-5.076244,-1.932781,7.553892
146452415,-5.5301,0.050295,6.361172
146452425,-5.874983,0.662223,4.490662
146452435,-6.233038,-1.132844,2.589016
146452445,-6.048622,-5.378017,2.961442
146452455,-6.029462,-8.102351,5.971981
146452465,-5.168452,-9.269923,6.347999
146452475,-3.756588,-9.787248,6.618637
146452485,-3.227289,-9.649533,5.623506
146452494,-3.175796,-8.58375,4.755312
146452504,-2.848876,-7.872429,3.236869
146452514,-3.35662,-8.523874,2.017804
146452524,-3.724255,-9.764495,0.996328
146452534,-3.532654,-10.768008,0.514929
146452544,-2.920726,-11.563154,0.182021
146452554,-2.036964,-11.826607,0.486189
146452564,-1.622626,-11.570339,0.863405
146452574,-1.663341,-10.985954,0.755629
146452584,-2.239343,-10.345287,0.486189
146452594,-2.470463,-9.363329,-0.374821
146452604,-2.836901,-8.714278,-1.019081
146452614,-3.035687,-8.292755,-1.56754
146452624,-2.894381,-8.211325,-1.720822
146452634,-2.701582,-8.131091,-1.901646
146452644,-2.595004,-8.363408,-2.008224
146452654,-2.664459,-8.350236,-1.918411
146452664,-2.857258,-8.681946,-1.792672
146452674,-3.02012,-8.899893,-1.723216
146452684,-3.239264,-9.019644,-1.5867
146452720,-3.289559,-9.108259,-1.724414
146452730,-3.408113,-9.126222,-1.563948
146452740,-3.355422,-9.341774,-1.629811
146452750,-3.513494,-9.104667,-0.571212
146452760,-3.982918,-9.362131,1.698069
146452770,-4.137396,-8.759784,2.089654
146452780,-4.493057,-8.120314,-0.348475
146452790,-4.511019,-7.923922,-2.432142
146452800,-3.627257,-7.952662,-3.135081
146452810,-3.042872,-7.834109,-3.191364
146452820,-3.178191,-8.527467,-3.245251
146452830,-3.388953,-8.594527,-3.069217
146452840,-3.902684,-8.620873,-2.987787
146452850,-4.333788,-8.723859,-3.01533
146452860,-4.008065,-8.340655,-2.941084
146452870,-3.731441,-7.990983,-2.815345
146452880,-3.32309,-7.667655,-2.618954
146452890,-3.489543,-7.984995,-2.317181
146452900,-3.699108,-9.045989,-2.271676
146452910,-3.9434,-9.405242,-2.13037
146452920,-4.145779,-9.353748,-2.274071
146452930,-3.932622,-9.2328,-2.371069
146452940,-3.452421,-8.547825,-2.048939
146452949,-3.297942,-7.297625,-2.858456
146452959,-3.050057,-6.43901,-3.136278
146452969,-3.221301,-5.51094,-3.483556
146452979,-3.63085,-5.229525,-3.883524
146452989,-3.975732,-5.326523,-4.036806
146452999,-4.166136,-6.187533,-4.018843
146453009,-4.167334,-7.143146,-4.181704
146453019,-4.026028,-7.709568,-4.210445
146453029,-3.671565,-7.995773,-4.281097
146453039,-3.34704,-7.967032,-4.400848
146453049,-3.313509,-7.802974,-4.831952
146453059,-3.457211,-7.819739,-5.053491
146453069,-3.523074,-8.041278,-4.95769
146453079,-3.524271,-8.210127,-4.623585
146453089,-3.456013,-8.296348,-4.069138
146453099,-3.524271,-8.313113,-3.326682
146453109,-3.526666,-8.284372,-2.338736
146453119,-4.512217,-7.266489,-2.304009
146453129,-5.137317,-7.97781,-3.479963
146453139,-4.26074,-8.565787,-3.456013
146453149,-3.251239,-9.303453,-3.360212
146453159,-2.931504,-9.297466,-3.34225
146453169,-2.820136,-8.355025,-3.95298
146453179,-2.81774,-7.42935,-4.259543
146453189,-2.979404,-6.824608,-4.800816
146453199,-3.07281,-6.605464,-5.124144
146453209,-3.130291,-6.738388,-5.067862
146453219,-3.275189,-7.345525,-4.84273
146453229,-3.362608,-7.07848,-4.344565
146453239,-3.203339,-7.6461,-4.458329
146453249,-2.688409,-7.382648,-4.321813
146453259,-2.935097,-7.209009,-4.525389
146453269,-3.240461,-7.364685,-4.728966
146453279,-3.367398,-7.456893,-4.61161
146453289,-3.089575,-7.41498,-4.357738
146453299,-3.009342,-6.897656,-3.964955
146453309,-3.478766,-7.240144,-4.089496
146453319,-4.471501,-8.121511,-3.629652
146453329,-4.507427,-8.662786,-3.251239
146453339,-3.993695,-7.789801,-4.657115
146453349,-2.530338,-6.671327,-5.649851
146453359,-2.204616,-5.540878,-5.315746
146453369,-3.160228,-5.734874,-5.30377
146453379,-4.099076,-6.642587,-5.178032
146453389,-4.570895,-7.788603,-4.742139
146453399,-4.693041,-8.420889,-4.27032
146453409,-4.339776,-8.287965,-3.883524
146453419,-3.689528,-7.611372,-3.96256
146453428,-3.226091,-7.232959,-4.307443
146453438,-3.161426,-7.153924,-4.567302
146453448,-3.193758,-7.310797,-4.546945
146453458,-3.422483,-7.28086,-4.536167
146453468,-3.718268,-7.444918,-4.305047
146453478,-3.778143,-7.955057,-4.436774
146453488,-3.357817,-7.595804,-3.960165
146453498,-3.388953,-7.10243,-3.941005
146453508,-3.547024,-7.131171,-4.2799
146453518,-3.955375,-6.916816,-3.703898
146453528,-4.30864,-6.940767,-3.803291
146453538,-4.277505,-6.593489,-3.477568
146453548,-3.864364,-7.026987,-3.537444
146453558,-3.587739,-7.769444,-3.624862
146453568,-3.462001,-8.023315,-3.355422
146453578,-3.603307,-7.901169,-3.462001
146453588,-3.794909,-7.685617,-3.845204
146453598,-3.839216,-7.225774,-4.229605
146453608,-3.761378,-7.345525,-4.501439
146453618,-3.432063,-7.545509,-4.363726
146453628,-3.230882,-7.816146,-4.290678
146453638,-3.244054,-8.080796,-4.442761
146453648,-3.41889,-8.113129,-4.608017
146453658,-3.539839,-7.933502,-4.605623
146453668,-3.65959,-7.788603,-4.631968
146453678,-3.670367,-7.662865,-4.543352
146453688,-3.64043,-7.701185,-4.361331
146453698,-3.615282,-7.385043,-4.049978
146453708,-3.628455,-7.265292,-3.642825
146453718,-3.785328,-7.286847,-3.39015
146453728,-3.545826,-7.363488,-3.458408
146453738,-3.387755,-7.430548,-3.672762
146453748,-3.325484,-7.436536,-3.987708
146453758,-3.338657,-7.555089,-4.042793
146453768,-3.495531,-7.786209,-4.277505
146453778,-3.719465,-7.925119,-4.412824
146453788,-3.714675,-8.050859,-4.441564
146453798,-3.539839,-8.050859,-4.433181
146453808,-3.329077,-7.967032,-4.295467
146453818,-3.411705,-7.902367,-4.193679
146453828,-3.454816,-7.692803,-4.106261
146453838,-3.572172,-7.597002,-3.895499
146453848,-3.66438,-7.686815,-3.857179
146453858,-4.017645,-7.928712,-3.279979
146453868,-4.614005,-7.271279,-2.604584
146453878,-4.893025,-7.266489,-3.147056
146453888,-4.257147,-6.967112,-2.790198
146453898,-3.233276,-7.207811,-3.65001
146453908,-2.44292,-7.507189,-3.974535
146453917,-1.999841,-7.419771,-4.208049
146453927,-2.571054,-7.08327,-4.475094
146453937,-3.089575,-7.03058,-4.969665
146453947,-3.40931,-7.04974,-5.136119
146453957,-3.496728,-7.090456,-5.239105
146453967,-3.35662,-7.331155,-5.360054
146453977,-3.194956,-6.859336,-4.738546
146453987,-3.238066,-6.744375,-5.041516
146453997,-3.306325,-6.738388,-5.097799
146454007,-3.574567,-6.77551,-4.920567
146454017,-3.830834,-7.067703,-4.86189
146454027,-3.887117,-7.332352,-4.519402
146454037,-3.560197,-7.424561,-4.475094
146454047,-3.472778,-7.476053,-4.484674
146454057,-3.42368,-7.043753,-3.791316
146454067,-4.336183,-7.023395,-4.386478
146454077,-4.328998,-7.521559,-4.445156
146454087,-3.677553,-7.69879,-3.835624
146454097,-3.585344,-7.68921,-4.030818
146454107,-3.475173,-7.448511,-4.127816
146454117,-3.473976,-7.253317,-4.26074
146454127,-3.800896,-7.023395,-4.356541
146454137,-3.918252,-6.931187,-4.454736
146454147,-4.231999,-6.753955,-4.643943
146454157,-4.172124,-6.70845,-4.59724
146454167,-4.162544,-6.837781,-4.490662
146454177,-3.737428,-7.006629,-4.506229
146454187,-3.711083,-7.109615,-4.415218
146454197,-3.706293,-6.959927,-4.306245
146454207,-3.748206,-7.358697,-4.701423
146454217,-3.752995,-7.619755,-4.835545
146454227,-2.996169,-7.856862,-4.922963
146454237,-2.532733,-7.145541,-4.495451
146454247,-2.659669,-6.635402,-5.100194
146454257,-3.081193,-6.594686,-5.225933
146454267,-3.598517,-6.565946,-4.996011
146454277,-3.927832,-6.871311,-4.970863
146454287,-3.618874,-7.302414,-4.821174
146454297,-3.37099,-7.60778,-4.53976
146454307,-3.229684,-7.773036,-4.655918
146454317,-3.203339,-7.743098,-4.790039
146454327,-3.321892,-7.534731,-4.966073
146454337,-3.393743,-7.355105,-5.093009
146454347,-3.39973,-7.250922,-5.063071
146454357,-3.305127,-7.135961,-5.083429
146454367,-3.288362,-7.100035,-4.987628
146454377,-3.302732,-7.162306,-5.051096
146454387,-3.303929,-7.147936,-5.148095
146454397,-3.232079,-7.05453,-5.071454
146454407,-3.32788,-7.010222,-5.108577
146454417,-3.406915,-6.964717,-5.042714
146454427,-3.369792,-6.949149,-5.146897
146454437,-3.350632,-6.934779,-5.042714
146454447,-3.466791,-6.957532,-5.021158
146454457,-3.458408,-6.877298,-4.946913
146454466,-3.569777,-6.781498,-4.954098
146454476,-3.491939,-6.622229,-4.845125
146454486,-3.578159,-6.398294,-4.780459
146454496,-3.535049,-6.10251,-4.950505
146454506,-3.388953,-6.086942,-5.291796
146454516,-3.210524,-6.268964,-5.437892
146454526,-3.37099,-6.682105,-5.321733
146454536,-3.396138,-7.103628,-5.44388
146454546,-3.400928,-7.266489,-5.436694
146454556,-3.355422,-7.201824,-5.308561
146454566,-3.253634,-7.141948,-5.306166
146454576,-3.036885,-7.05932,-5.352869
146454586,-3.04886,-7.220984,-5.27024
146454596,-3.144661,-7.286847,-5.178032
146454606,-3.180586,-7.306007,-4.860692
146454616,-3.230882,-7.119196,-4.937333
146454626,-3.127896,-6.997049,-5.030738
146454636,-2.990182,-6.877298,-5.150489
146454646,-3.088378,-6.885681,-5.163662
146454656,-3.218906,-6.871311,-5.128934
146454666,-3.252437,-7.006629,-5.27982
146454676,-3.344645,-7.125183,-5.154082
146454686,-3.384163,-7.177874,-5.181625
146454696,-3.339855,-7.279662,-5.037924
146454706,-3.276387,-7.309599,-5.060676
146454716,-3.287164,-7.38145,-5.078639
146454726,-3.133883,-7.442523,-5.034331
146454736,-2.863246,-7.466474,-5.073849
146454746,-2.768643,-7.577842,-5.088219
146454756,-2.718347,-7.601792,-4.822372
146454766,-2.749482,-7.643705,-4.719386
146454776,-2.953059,-7.599397,-4.853507
146454786,-2.944676,-7.564669,-5.004393
146454796,-3.002157,-7.558681,-5.079836
146454806,-2.822531,-7.385043,-5.058281
146454816,-2.823728,-7.364685,-5.046306
146454826,-2.878814,-7.282057,-4.728966
146454836,-2.947072,-7.223379,-4.472699
146454846,-3.171006,-7.234157,-4.453539
146454856,-3.192561,-7.436536,-4.513414
146454866,-3.336262,-7.452103,-4.440366
146454876,-3.165018,-7.555089,-4.403244
146454886,-3.194956,-7.649692,-4.514612
146454896,-3.244054,-7.738308,-4.521797
146454906,-3.241659,-7.694,-4.390071
146454916,-3.222499,-7.701185,-4.506229
146454926,-3.242856,-7.509584,-4.343368
146454936,-3.321892,-7.344327,-4.200864
146454946,-3.598517,-7.268884,-4.212839
146454955,-3.690725,-7.420968,-4.349356
146454965,-3.623665,-7.576644,-4.016447
146454975,-3.473976,-7.695198,-3.273992
146454985,-3.554209,-7.519164,-2.701582
146454995,-3.621269,-6.868916,-3.041675
146455005,-3.667972,-6.41985,-4.01525
146455015,-3.785328,-5.88576,-4.968468
146455025,-3.627257,-5.734874,-6.440207
146455035,-3.535049,-6.441405,-6.971902
146455045,-3.262017,-7.765851,-5.669011
146455055,-3.326682,-8.33347,-4.61161
146455065,-3.253634,-8.422086,-3.979325
146455075,-2.945874,-8.485554,-3.078798
146455085,-2.955454,-8.61728,-1.834585
146455095,-3.229684,-7.673643,-1.998644
146455105,-3.397335,-7.038962,-3.897894
146455115,-3.568579,-5.545668,-4.193679
146455125,-3.417693,-5.218748,-4.59245
146455135,-3.32309,-5.611531,-4.754114
146455145,-3.204536,-6.337222,-5.343288
146455155,-2.988984,-8.131091,-5.900131
146455165,-2.77463,-8.68434,-4.488266
146455175,-2.912344,-9.999207,-4.793632
146455185,-3.187771,-9.667497,-3.605702
146455195,-3.542234,-8.335865,-2.638114
146455205,-3.836821,-6.793473,-2.343527
146455215,-4.061953,-5.810318,-2.800975
146455225,-3.95777,-5.983956,-4.488266
146455235,-3.339855,-7.351512,-4.987628
146455245,-3.272794,-7.614965,-3.543431
146455255,-3.264412,-6.696475,-4.921765
146455265,-3.314707,-9.799222,-6.876101
146455275,-1.805845,-8.236472,-4.193679
146455285,-1.4909,-7.428153,-5.839057
146455295,-2.549498,-9.924961,-3.864364
146455305,-2.010619,-4.633165,-3.661985
146455315,-3.311114,-9.341774,-13.25763
146455325,-0.877775,-7.468868,7.649692
146455335,-3.576962,-3.03928,-0.062271
146455345,-6.364764,-7.595804,-6.715635
146455355,-4.196074,-5.201982,-6.536008
146455365,-3.123105,-7.440128,-6.422245
146455375,-1.742377,-8.048463,-5.240303
146455385,-1.828597,-8.709489,-5.542075
146455395,-2.250121,-11.843371,-8.065228
146455405,-3.241659,-5.773195,-0.902922
146455415,-3.388953,-5.89534,-3.988905
146455424,-1.446592,-5.795947,-8.514295
146455434,-3.208129,-6.403085,-6.158792
146455444,-3.811674,-8.329878,-4.930148
146455454,-2.836901,-7.471263,-5.168452
146455464,-2.512376,-6.994655,-6.283334
146455474,-2.519561,-6.1552,-6.338419
146455484,-2.894381,-6.168373,-5.89534
146455494,-2.757865,-7.032975,-5.304968
146455504,-2.583029,-7.501201,-5.269043
146455514,-2.464475,-7.089258,-5.376819
146455524,-2.715952,-6.697672,-5.452262
146455534,-3.142266,-7.217391,-5.508545
146455544,-3.184178,-8.301138,-5.094206
146455554,-2.875221,-8.55022,-5.248685
146455564,-2.863246,-8.228089,-6.068979
146455574,-3.384163,-7.61257,-6.941964
146455584,-4.421206,-5.56842,-5.114564
146455594,-4.109854,-5.21755,-5.673801
146455604,-2.848876,-6.952742,-5.822292
146455614,-2.221381,-7.334747,-3.319497
146455624,-2.543511,-7.565867,-2.794988
146455634,-2.956652,-7.635322,-3.770958
146455644,-3.367398,-7.835306,-4.376898
146455654,-3.818859,-8.387359,-4.277505
146455664,-3.72665,-7.859257,-3.093168
146455674,-3.495531,-7.188651,-3.069217
146455684,-3.533851,-6.422245,-4.479884
146455694,-3.615282,-5.863008,-5.276228
146455704,-3.812871,-6.120472,-5.421127
146455714,-4.002078,-7.079678,-4.461921
146455724,-3.806884,-7.96344,-3.682342
146455734,-3.517086,-8.499925,-3.119513
146455744,-3.293152,-8.119116,-3.623665
146455754,-3.391348,-7.35271,-4.078718
146455764,-3.598517,-6.963519,-4.87626
146455774,-3.627257,-6.74677,-4.62119
146455784,-3.703898,-6.544391,-4.631968
146455794,-3.653602,-7.134763,-4.742139
146455804,-3.588937,-7.231762,-4.099076
146455814,-3.397335,-7.520361,-4.458329
146455824,-2.994972,-7.814949,-4.473897
146455834,-2.982997,-7.591014,-4.160149
146455844,-3.138673,-7.829319,-4.551734
146455854,-3.282374,-7.842492,-4.253555
146455864,-3.301534,-7.792196,-4.458329
146455874,-3.336262,-7.854466,-4.679868
146455884,-3.141068,-7.298822,-3.745811
146455893,-3.245251,-6.771918,-3.532654
146455903,-3.39494,-6.744375,-4.552932
146455913,-3.434458,-7.065308,-4.670288
146455923,-3.398533,-7.316785,-4.212839
146455933,-3.424878,-7.67005,-3.828439
146455943,-3.367398,-7.806566,-3.642825
146455953,-3.432063,-8.254435,-3.760181
146455963,-3.38057,-7.418573,-2.80816
146455973,-3.569777,-7.658075,-4.405638
146455983,-3.883524,-6.309679,-6.592291
146455993,-3.536246,-7.145541,-7.489226
146456003,-2.246528,-7.831714,-4.730164
146456013,-1.631008,-8.388556,-2.688409
146456023,-2.308799,-9.006471,-2.895579
146456033,-3.070415,-9.136999,-3.289559
146456043,-3.695515,-8.193362,-3.293152
146456053,-3.578159,-7.441326,-4.954098
146456063,-3.085983,-6.938372,-5.961204
146456073,-2.783013,-7.132368,-6.043832
146456083,-2.790198,-7.477251,-5.731282
146456093,-2.810555,-7.89638,-5.489385
146456103,-2.762655,-8.066425,-4.931345
146456113,-2.672842,-8.046068,-4.35175
146456123,-2.729125,-7.902367,-4.111051
146456133,-2.700385,-7.731123,-3.909869
146456143,-2.737507,-7.528744,-3.556604
146456153,-2.821333,-7.163504,-3.344645
146456163,-3.008145,-7.01621,-3.155438
146456173,-3.178191,-6.921607,-3.141068
146456183,-3.33746,-7.295229,-3.3183
146456193,-3.307522,-7.597002,-3.313509
146456203,-3.278782,-7.738308,-3.43326
146456213,-3.155438,-7.94428,-3.799699
146456223,-3.09197,-7.97302,-4.143384
146456233,-3.02012,-7.937095,-4.291875
146456243,-3.118316,-7.862849,-4.254752
146456253,-3.099155,-7.697593,-4.358935
146456263,-3.192561,-7.692803,-4.300258
146456273,-3.163821,-7.652087,-4.152964
146456283,-3.064427,-7.640112,-4.077521
146456293,-2.947072,-7.648495,-4.133804
146456303,-2.965034,-7.779024,-4.378096
146456313,-2.862048,-7.720345,-4.427194
146456323,-2.829715,-7.782616,-4.522995
146456333,-2.863246,-7.71316,-4.599635
146456343,-2.932701,-7.653285,-4.627178
146456353,-2.993774,-7.480843,-4.652326
146456362,-3.060835,-7.434141,-4.593648
146456372,-3.069217,-7.329957,-4.433181
146456382,-3.099155,-7.474856,-4.325405
146456392,-3.176993,-7.601792,-4.212839
146456402,-3.157833,-7.658075,-4.272715
146456412,-3.202141,-7.686815,-4.454736
146456422,-3.301534,-7.581434,-4.522995
146456432,-3.248844,-7.642508,-4.561315
146456442,-3.174599,-7.632927,-4.797224
146456452,-3.022515,-7.580237,-4.658313
146456462,-2.881208,-7.514374,-4.730164
146456472,-2.891986,-7.637717,-4.501439
146456482,-2.973417,-7.630532,-4.550537
146456492,-3.04886,-7.423363,-4.63077
146456502,-3.01054,-7.303612,-4.496649
146456512,-3.08239,-7.246131,-4.561315
146456522,-3.0776,-7.241342,-4.614005
146456532,-3.081193,-7.31439,-4.361331
146456542,-3.089575,-7.278464,-4.369713
146456552,-3.051255,-7.212601,-4.517007
